from_id,relation,to_id,source_title,source_locator,excerpt,tradition,confidence,notes
nakshatra:rohini,nakshatra_associated_deity,deity:yama,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 179, lines 726-729","178 
Ardra, Uttara Phalguni, Anuradha or Uttarashadha, on the other hand, it forms siddha yoga, “combination of accomplishments”. The only negative combination with Wednesday and Saptami tithi happens when Moon dwells in Bharani nakshatra, the nakshatra of Yamaraj, god of death – visha yoga or “poisonous combination” is then formed.  There are six different siddha yogas, which can be formed with Saptami tithi:  • Saptami tithi + Sunday + Pushya, Uttara Phalguni, Hasta, Mula, Uttarashadha, Shravana or Uttara Bhadrapada • Saptami tithi + Monday + Rohini, Margashirsha, Punarvasu, Citra, Shravana, Dhanishta, Shatabhisha or Purva Bhadrapada  • Saptami tithi + Wednesday + Rohini, Margashirsha, Ardra, Uttara Phalguni, Anuradha or Uttarashadha • Saptami tithi + Thursday + Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati • Saptami tithi + Friday + Ashwini, Bharani",unknown,inferred_coherent,AUTO_EXPORT rid=1610
nakshatra:revati,nakshatra_associated_deity,deity:yama,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 179, lines 726-729","178 
Ardra, Uttara Phalguni, Anuradha or Uttarashadha, on the other hand, it forms siddha yoga, “combination of accomplishments”. The only negative combination with Wednesday and Saptami tithi happens when Moon dwells in Bharani nakshatra, the nakshatra of Yamaraj, god of death – visha yoga or “poisonous combination” is then formed.  There are six different siddha yogas, which can be formed with Saptami tithi:  • Saptami tithi + Sunday + Pushya, Uttara Phalguni, Hasta, Mula, Uttarashadha, Shravana or Uttara Bhadrapada • Saptami tithi + Monday + Rohini, Margashirsha, Punarvasu, Citra, Shravana, Dhanishta, Shatabhisha or Purva Bhadrapada  • Saptami tithi + Wednesday + Rohini, Margashirsha, Ardra, Uttara Phalguni, Anuradha or Uttarashadha • Saptami tithi + Thursday + Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati • Saptami tithi + Friday + Ashwini, Bharani",unknown,inferred_coherent,AUTO_EXPORT rid=1609
nakshatra:pushya,nakshatra_associated_deity,deity:yama,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 179, lines 726-729","178 
Ardra, Uttara Phalguni, Anuradha or Uttarashadha, on the other hand, it forms siddha yoga, “combination of accomplishments”. The only negative combination with Wednesday and Saptami tithi happens when Moon dwells in Bharani nakshatra, the nakshatra of Yamaraj, god of death – visha yoga or “poisonous combination” is then formed.  There are six different siddha yogas, which can be formed with Saptami tithi:  • Saptami tithi + Sunday + Pushya, Uttara Phalguni, Hasta, Mula, Uttarashadha, Shravana or Uttara Bhadrapada • Saptami tithi + Monday + Rohini, Margashirsha, Punarvasu, Citra, Shravana, Dhanishta, Shatabhisha or Purva Bhadrapada  • Saptami tithi + Wednesday + Rohini, Margashirsha, Ardra, Uttara Phalguni, Anuradha or Uttarashadha • Saptami tithi + Thursday + Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati • Saptami tithi + Friday + Ashwini, Bharani",unknown,inferred_coherent,AUTO_EXPORT rid=1608
nakshatra:purva_bhadrapada,nakshatra_associated_deity,deity:yama,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 179, lines 726-729","178 
Ardra, Uttara Phalguni, Anuradha or Uttarashadha, on the other hand, it forms siddha yoga, “combination of accomplishments”. The only negative combination with Wednesday and Saptami tithi happens when Moon dwells in Bharani nakshatra, the nakshatra of Yamaraj, god of death – visha yoga or “poisonous combination” is then formed.  There are six different siddha yogas, which can be formed with Saptami tithi:  • Saptami tithi + Sunday + Pushya, Uttara Phalguni, Hasta, Mula, Uttarashadha, Shravana or Uttara Bhadrapada • Saptami tithi + Monday + Rohini, Margashirsha, Punarvasu, Citra, Shravana, Dhanishta, Shatabhisha or Purva Bhadrapada  • Saptami tithi + Wednesday + Rohini, Margashirsha, Ardra, Uttara Phalguni, Anuradha or Uttarashadha • Saptami tithi + Thursday + Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati • Saptami tithi + Friday + Ashwini, Bharani",unknown,inferred_coherent,AUTO_EXPORT rid=1606
nakshatra:punarvasu,nakshatra_associated_deity,deity:yama,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 179, lines 726-729","178 
Ardra, Uttara Phalguni, Anuradha or Uttarashadha, on the other hand, it forms siddha yoga, “combination of accomplishments”. The only negative combination with Wednesday and Saptami tithi happens when Moon dwells in Bharani nakshatra, the nakshatra of Yamaraj, god of death – visha yoga or “poisonous combination” is then formed.  There are six different siddha yogas, which can be formed with Saptami tithi:  • Saptami tithi + Sunday + Pushya, Uttara Phalguni, Hasta, Mula, Uttarashadha, Shravana or Uttara Bhadrapada • Saptami tithi + Monday + Rohini, Margashirsha, Punarvasu, Citra, Shravana, Dhanishta, Shatabhisha or Purva Bhadrapada  • Saptami tithi + Wednesday + Rohini, Margashirsha, Ardra, Uttara Phalguni, Anuradha or Uttarashadha • Saptami tithi + Thursday + Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati • Saptami tithi + Friday + Ashwini, Bharani",unknown,inferred_coherent,AUTO_EXPORT rid=1605
nakshatra:mula,nakshatra_associated_deity,deity:yama,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 179, lines 726-729","178 
Ardra, Uttara Phalguni, Anuradha or Uttarashadha, on the other hand, it forms siddha yoga, “combination of accomplishments”. The only negative combination with Wednesday and Saptami tithi happens when Moon dwells in Bharani nakshatra, the nakshatra of Yamaraj, god of death – visha yoga or “poisonous combination” is then formed.  There are six different siddha yogas, which can be formed with Saptami tithi:  • Saptami tithi + Sunday + Pushya, Uttara Phalguni, Hasta, Mula, Uttarashadha, Shravana or Uttara Bhadrapada • Saptami tithi + Monday + Rohini, Margashirsha, Punarvasu, Citra, Shravana, Dhanishta, Shatabhisha or Purva Bhadrapada  • Saptami tithi + Wednesday + Rohini, Margashirsha, Ardra, Uttara Phalguni, Anuradha or Uttarashadha • Saptami tithi + Thursday + Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati • Saptami tithi + Friday + Ashwini, Bharani",unknown,inferred_coherent,AUTO_EXPORT rid=1604
nakshatra:magha,nakshatra_associated_deity,deity:yama,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 179, lines 726-729","178 
Ardra, Uttara Phalguni, Anuradha or Uttarashadha, on the other hand, it forms siddha yoga, “combination of accomplishments”. The only negative combination with Wednesday and Saptami tithi happens when Moon dwells in Bharani nakshatra, the nakshatra of Yamaraj, god of death – visha yoga or “poisonous combination” is then formed.  There are six different siddha yogas, which can be formed with Saptami tithi:  • Saptami tithi + Sunday + Pushya, Uttara Phalguni, Hasta, Mula, Uttarashadha, Shravana or Uttara Bhadrapada • Saptami tithi + Monday + Rohini, Margashirsha, Punarvasu, Citra, Shravana, Dhanishta, Shatabhisha or Purva Bhadrapada  • Saptami tithi + Wednesday + Rohini, Margashirsha, Ardra, Uttara Phalguni, Anuradha or Uttarashadha • Saptami tithi + Thursday + Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati • Saptami tithi + Friday + Ashwini, Bharani",unknown,inferred_coherent,AUTO_EXPORT rid=1603
nakshatra:hasta,nakshatra_associated_deity,deity:yama,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 179, lines 726-729","178 
Ardra, Uttara Phalguni, Anuradha or Uttarashadha, on the other hand, it forms siddha yoga, “combination of accomplishments”. The only negative combination with Wednesday and Saptami tithi happens when Moon dwells in Bharani nakshatra, the nakshatra of Yamaraj, god of death – visha yoga or “poisonous combination” is then formed.  There are six different siddha yogas, which can be formed with Saptami tithi:  • Saptami tithi + Sunday + Pushya, Uttara Phalguni, Hasta, Mula, Uttarashadha, Shravana or Uttara Bhadrapada • Saptami tithi + Monday + Rohini, Margashirsha, Punarvasu, Citra, Shravana, Dhanishta, Shatabhisha or Purva Bhadrapada  • Saptami tithi + Wednesday + Rohini, Margashirsha, Ardra, Uttara Phalguni, Anuradha or Uttarashadha • Saptami tithi + Thursday + Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati • Saptami tithi + Friday + Ashwini, Bharani",unknown,inferred_coherent,AUTO_EXPORT rid=1602
nakshatra:dhanishta,nakshatra_associated_deity,deity:yama,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 179, lines 726-729","178 
Ardra, Uttara Phalguni, Anuradha or Uttarashadha, on the other hand, it forms siddha yoga, “combination of accomplishments”. The only negative combination with Wednesday and Saptami tithi happens when Moon dwells in Bharani nakshatra, the nakshatra of Yamaraj, god of death – visha yoga or “poisonous combination” is then formed.  There are six different siddha yogas, which can be formed with Saptami tithi:  • Saptami tithi + Sunday + Pushya, Uttara Phalguni, Hasta, Mula, Uttarashadha, Shravana or Uttara Bhadrapada • Saptami tithi + Monday + Rohini, Margashirsha, Punarvasu, Citra, Shravana, Dhanishta, Shatabhisha or Purva Bhadrapada  • Saptami tithi + Wednesday + Rohini, Margashirsha, Ardra, Uttara Phalguni, Anuradha or Uttarashadha • Saptami tithi + Thursday + Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati • Saptami tithi + Friday + Ashwini, Bharani",unknown,inferred_coherent,AUTO_EXPORT rid=1601
nakshatra:bharani,nakshatra_associated_deity,deity:yama,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 179, lines 726-729","178 
Ardra, Uttara Phalguni, Anuradha or Uttarashadha, on the other hand, it forms siddha yoga, “combination of accomplishments”. The only negative combination with Wednesday and Saptami tithi happens when Moon dwells in Bharani nakshatra, the nakshatra of Yamaraj, god of death – visha yoga or “poisonous combination” is then formed.  There are six different siddha yogas, which can be formed with Saptami tithi:  • Saptami tithi + Sunday + Pushya, Uttara Phalguni, Hasta, Mula, Uttarashadha, Shravana or Uttara Bhadrapada • Saptami tithi + Monday + Rohini, Margashirsha, Punarvasu, Citra, Shravana, Dhanishta, Shatabhisha or Purva Bhadrapada  • Saptami tithi + Wednesday + Rohini, Margashirsha, Ardra, Uttara Phalguni, Anuradha or Uttarashadha • Saptami tithi + Thursday + Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati • Saptami tithi + Friday + Ashwini, Bharani",unknown,inferred_coherent,AUTO_EXPORT rid=1600
nakshatra:ashwini,nakshatra_associated_deity,deity:yama,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 179, lines 726-729","178 
Ardra, Uttara Phalguni, Anuradha or Uttarashadha, on the other hand, it forms siddha yoga, “combination of accomplishments”. The only negative combination with Wednesday and Saptami tithi happens when Moon dwells in Bharani nakshatra, the nakshatra of Yamaraj, god of death – visha yoga or “poisonous combination” is then formed.  There are six different siddha yogas, which can be formed with Saptami tithi:  • Saptami tithi + Sunday + Pushya, Uttara Phalguni, Hasta, Mula, Uttarashadha, Shravana or Uttara Bhadrapada • Saptami tithi + Monday + Rohini, Margashirsha, Punarvasu, Citra, Shravana, Dhanishta, Shatabhisha or Purva Bhadrapada  • Saptami tithi + Wednesday + Rohini, Margashirsha, Ardra, Uttara Phalguni, Anuradha or Uttarashadha • Saptami tithi + Thursday + Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati • Saptami tithi + Friday + Ashwini, Bharani",unknown,inferred_coherent,AUTO_EXPORT rid=1599
nakshatra:ardra,nakshatra_associated_deity,deity:yama,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 179, lines 726-729","178 
Ardra, Uttara Phalguni, Anuradha or Uttarashadha, on the other hand, it forms siddha yoga, “combination of accomplishments”. The only negative combination with Wednesday and Saptami tithi happens when Moon dwells in Bharani nakshatra, the nakshatra of Yamaraj, god of death – visha yoga or “poisonous combination” is then formed.  There are six different siddha yogas, which can be formed with Saptami tithi:  • Saptami tithi + Sunday + Pushya, Uttara Phalguni, Hasta, Mula, Uttarashadha, Shravana or Uttara Bhadrapada • Saptami tithi + Monday + Rohini, Margashirsha, Punarvasu, Citra, Shravana, Dhanishta, Shatabhisha or Purva Bhadrapada  • Saptami tithi + Wednesday + Rohini, Margashirsha, Ardra, Uttara Phalguni, Anuradha or Uttarashadha • Saptami tithi + Thursday + Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati • Saptami tithi + Friday + Ashwini, Bharani",unknown,inferred_coherent,AUTO_EXPORT rid=1598
nakshatra:anuradha,nakshatra_associated_deity,deity:yama,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 179, lines 726-729","178 
Ardra, Uttara Phalguni, Anuradha or Uttarashadha, on the other hand, it forms siddha yoga, “combination of accomplishments”. The only negative combination with Wednesday and Saptami tithi happens when Moon dwells in Bharani nakshatra, the nakshatra of Yamaraj, god of death – visha yoga or “poisonous combination” is then formed.  There are six different siddha yogas, which can be formed with Saptami tithi:  • Saptami tithi + Sunday + Pushya, Uttara Phalguni, Hasta, Mula, Uttarashadha, Shravana or Uttara Bhadrapada • Saptami tithi + Monday + Rohini, Margashirsha, Punarvasu, Citra, Shravana, Dhanishta, Shatabhisha or Purva Bhadrapada  • Saptami tithi + Wednesday + Rohini, Margashirsha, Ardra, Uttara Phalguni, Anuradha or Uttarashadha • Saptami tithi + Thursday + Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati • Saptami tithi + Friday + Ashwini, Bharani",unknown,inferred_coherent,AUTO_EXPORT rid=1597
nakshatra:purva_phalguni,nakshatra_associated_deity,deity:yama,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 178, lines 722-725","177 
Goddess Shivaduti Herself – the true “messenger of Shiva” within us is the voice of our inborn intuition.  Magha nakshatra, which is also connected to Goddess Shivaduti, is very much connected with the power of detachment. Its shakti is “the power to leave the body”, which carries with itself the message of sacrifice, so connected to Goddess Shivaduti and Saptami tithi. Magha nakshatra is also the mulatrikona zone of Sun, which reveals a hidden strength, derived from detachment, hidden in this lunar mansion.   Purva Phalguni, on the other hand, which is the nakshatra connected to Aryama or Bhaga, gods of forming alliances, business partnerships and sacred relationships, as well as signing the agreements, reveals another side of Goddess Shivaduti, which is honouring all our relations and bringing there more loyalty and responsibility.  Both Magha nakshatra and Purva Phalguni have rat",unknown,inferred_coherent,AUTO_EXPORT rid=1595
nakshatra:magha,nakshatra_associated_deity,deity:yama,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 178, lines 722-725","177 
Goddess Shivaduti Herself – the true “messenger of Shiva” within us is the voice of our inborn intuition.  Magha nakshatra, which is also connected to Goddess Shivaduti, is very much connected with the power of detachment. Its shakti is “the power to leave the body”, which carries with itself the message of sacrifice, so connected to Goddess Shivaduti and Saptami tithi. Magha nakshatra is also the mulatrikona zone of Sun, which reveals a hidden strength, derived from detachment, hidden in this lunar mansion.   Purva Phalguni, on the other hand, which is the nakshatra connected to Aryama or Bhaga, gods of forming alliances, business partnerships and sacred relationships, as well as signing the agreements, reveals another side of Goddess Shivaduti, which is honouring all our relations and bringing there more loyalty and responsibility.  Both Magha nakshatra and Purva Phalguni have rat",unknown,inferred_coherent,AUTO_EXPORT rid=1593
nakshatra:rohini,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 177, lines 718-721","176 
Swara of Goddess Shivaduti  Ṛ, the seventh swara or vowel of Sanskrit alphabet, is associated with Goddess Shivaduti. It starts the cycle of four mysterious swaras, which are not actual vowels – but they are still considered as swaras in Sanskrit. Interestingly enough, according to Agni Purana, these four swaras are connected to saptarishis.   The kala or quality of swara ṛ is wetness. It creates a feeling of obtaining, reaching or aquiring something, meeting with somebody, calling or invocation, which are also the qualities closely associated with Goddess Shivaduti, Shani and Saptami tithi. According to Agni Purana vowel ṛ is also connected to Aditi, the mother of gods.   Nakshatras connected to Goddess Shivaduti  Rohini nakshatra is connected to swara of Goddess Shivaduti, while Her eight arms stand for four nakshatra padas of Magha and Purva Phalguni nakshatras. Similarly like Go",unknown,inferred_coherent,AUTO_EXPORT rid=1588
nakshatra:purva_phalguni,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 177, lines 718-721","176 
Swara of Goddess Shivaduti  Ṛ, the seventh swara or vowel of Sanskrit alphabet, is associated with Goddess Shivaduti. It starts the cycle of four mysterious swaras, which are not actual vowels – but they are still considered as swaras in Sanskrit. Interestingly enough, according to Agni Purana, these four swaras are connected to saptarishis.   The kala or quality of swara ṛ is wetness. It creates a feeling of obtaining, reaching or aquiring something, meeting with somebody, calling or invocation, which are also the qualities closely associated with Goddess Shivaduti, Shani and Saptami tithi. According to Agni Purana vowel ṛ is also connected to Aditi, the mother of gods.   Nakshatras connected to Goddess Shivaduti  Rohini nakshatra is connected to swara of Goddess Shivaduti, while Her eight arms stand for four nakshatra padas of Magha and Purva Phalguni nakshatras. Similarly like Go",unknown,inferred_coherent,AUTO_EXPORT rid=1587
nakshatra:magha,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 177, lines 718-721","176 
Swara of Goddess Shivaduti  Ṛ, the seventh swara or vowel of Sanskrit alphabet, is associated with Goddess Shivaduti. It starts the cycle of four mysterious swaras, which are not actual vowels – but they are still considered as swaras in Sanskrit. Interestingly enough, according to Agni Purana, these four swaras are connected to saptarishis.   The kala or quality of swara ṛ is wetness. It creates a feeling of obtaining, reaching or aquiring something, meeting with somebody, calling or invocation, which are also the qualities closely associated with Goddess Shivaduti, Shani and Saptami tithi. According to Agni Purana vowel ṛ is also connected to Aditi, the mother of gods.   Nakshatras connected to Goddess Shivaduti  Rohini nakshatra is connected to swara of Goddess Shivaduti, while Her eight arms stand for four nakshatra padas of Magha and Purva Phalguni nakshatras. Similarly like Go",unknown,inferred_coherent,AUTO_EXPORT rid=1586
nakshatra:uttara_phalguni,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1584
nakshatra:uttara_bhadrapada,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1583
nakshatra:swati,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1582
nakshatra:shravana,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1581
nakshatra:shatabhisha,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1580
nakshatra:rohini,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1579
nakshatra:revati,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1578
nakshatra:pushya,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1577
nakshatra:purva_phalguni,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1576
nakshatra:purva_bhadrapada,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1575
